LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL,Fo,Fm,Fm_Lss1,Fm_Lss2,Fm_Lss3,Fm_Lss4,Ft_Lss1,Ft_Lss2,Ft_Lss3,Ft_Lss4,Fo_Lss1,Fo_Lss2,Fo_Lss3,Fo_Lss4,QY_max,FvFm_Lss1, FvFm_Lss2, FvFm_Lss3,FvFm_Lss4, QY_Lss1,QY_Lss2, QY_Lss3, QY_Lss4, NPQ_Lss1, NPQ_Lss2,  NPQ_Lss3, NPQ_Lss4,qN_Lss1, qN_Lss2,qN_Lss3,qN_Lss4,qP_Lss1,qP_Lss2,qP_Lss3,qP_Lss4,qL_Lss1,qL_Lss2,qL_Lss3,qL_Lss4,ETR1,ETR2,ETR3,ETR4
id149,Cvi,Control,0,94.0018807,73.8688,0.105050427,0.379346611,0.295168067,0.541080206,13.86241553,46.59459305,263.9376831,163.4451904,158.7432404,143.5,123.6974487,80.05270386,82.4783783,82.55540466,77.66351318,41.8105278,41.47852325,40.46645355,38.67237854,0.822423041,0.740324557,0.734746099,0.713788509,0.68257153,0.506548762,0.476593971,0.41770044,0.369126171,0.63858062,0.687229216,0.864775062,1.164859176,0.441529512,0.46258539,0.54150486,0.624118507,0.684567511,0.648878098,0.585171342,0.541438997,1.314458251,1.295584202,1.195183516,1.079715848,26.61984444,46.74643326,59.98905182,69.82036591
id150,Col0,Control,0,212.5982781,222.2336,0.061787426,0.383843297,0.168061535,0.616349329,22.91395001,48.14321136,280.4624939,149.8541412,148.2489777,143.5041199,124.7732086,76.39670563,79.79629517,84.10411835,80.71276093,41.82948303,41.66831207,41.29200363,39.59468842,0.828269303,0.719688237,0.716932714,0.711225748,0.681869149,0.488134533,0.458963752,0.413671851,0.353335917,0.880528092,0.907752454,0.961016715,1.254534364,0.548157811,0.554655075,0.571437538,0.645408392,0.678245723,0.640044749,0.581995726,0.518332183,1.239936113,1.22564435,1.182128906,1.051445007,25.65215302,45.01718521,59.41047287,66.83363342
id151,Co,Salt,0,137.3544115,149.6832,0.099700583,0.399085387,0.222699716,0.627037775,15.80571233,43.67301559,262.8447876,136.3077545,123.1397705,110.0141068,98.11860657,72.64048004,72.89047241,72.27143097,70.93412781,37.63513184,36.42568588,35.2613945,33.98762512,0.833747029,0.719260514,0.696680307,0.674596786,0.65032196,0.460408956,0.399937838,0.338823229,0.274508178,0.965462387,1.200756907,1.433365822,1.709361434,0.562344015,0.616675377,0.670098245,0.71817857,0.638749361,0.572042227,0.501346648,0.421576172,1.235234499,1.146028519,1.028277636,0.877970815,24.19513512,39.22766495,48.66090775,51.92333221
id152,Cvi,Salt,0,96.68110739,61.632,0.082857704,0.355928445,0.277254374,0.559144185,22.35680166,44.81176376,268.7004395,138.0773468,128.6851807,134.5,118.8180847,72.91568756,71.60980225,76.87059021,74.1333313,38.67146301,37.84431458,38.29544067,36.92795944,0.832578182,0.7189098,0.703433275,0.711920381,0.68657124,0.469185024,0.44047308,0.424865872,0.374024242,0.949617565,1.104795456,1.022171378,1.279460192,0.565981627,0.605375469,0.58136332,0.645534813,0.65211606,0.625405669,0.595510066,0.544301093,1.229296565,1.180078745,1.190399647,1.08473146,24.65633011,43.20353699,61.01813126,70.7468338
id153,Rsch,Salt,0,111.9995257,127.8848,0.128113951,0.546762984,0.276946296,0.780905555,14.37773997,51.00822067,293.2633057,161.1967316,144.5814362,142.950531,120.2222214,81.2589035,80.37054443,85.84999847,80.9684906,44.56531906,43.15282059,43.00368881,40.70729065,0.826053917,0.72272706,0.700353384,0.697741389,0.660652399,0.493873388,0.441747516,0.397087395,0.32478857,0.824812591,1.038087249,1.063640475,1.449670792,0.529926062,0.59226954,0.599039018,0.683244824,0.683717132,0.6314165,0.569622755,0.492465407,1.251348972,1.177567959,1.136585474,0.972948551,25.95373726,43.3285408,57.02865982,61.4338913
id154,Nd,Salt,0,114.4014765,95.8464,0.092028514,0.365464396,0.219601508,0.362810831,13.88461538,46.60396194,272.5588684,150.4708405,146.7634735,142.267334,122.0946121,76.36930847,78.88910675,82.19010162,77.60791779,40.89671326,40.60009003,40.26781082,38.47460175,0.828844786,0.727831483,0.722386897,0.71600908,0.684392929,0.49151957,0.460447699,0.420475036,0.364752322,0.813909829,0.865866363,0.925090194,1.238052964,0.525305688,0.541029394,0.560793936,0.642036378,0.675244093,0.637198806,0.586944222,0.532745123,1.262197018,1.238639235,1.195895553,1.065692306,25.83003998,45.1627388,60.38753128,68.99304962
id155,Te,Salt,0,134.8398948,127.616,0.088201949,0.410473877,0.346746246,0.748245738,16.63871615,37.62711716,228.0301361,128.3342743,126.4274979,115.2693024,96.84463501,66.95084381,68.49321747,68.09830475,63.77118683,33.30142212,33.16225815,32.36236572,30.71710205,0.835102618,0.739519894,0.736018538,0.718460977,0.68200475,0.476158231,0.455157995,0.40671438,0.338529915,0.787347972,0.8220644,0.988213778,1.367112398,0.511787653,0.522014856,0.576710165,0.665091157,0.643947423,0.618395448,0.565677464,0.49591127,1.294398665,1.275866747,1.187534809,1.026569843,25.02278137,44.64390182,58.4112587,64.03307343
id156,Ler,Salt,0,96.66502655,144.2816,0.194035889,0.583950681,0.456662848,0.81941606,5.685060326,38.1327858,232.5578308,129.6634827,133.9776917,115.5537338,99.90391541,64.11393738,67.61967468,63.0860672,60.8377037,33.67431259,33.93843842,32.65287399,31.25681114,0.835919738,0.738715351,0.744575322,0.716616392,0.686310947,0.503097355,0.493463933,0.452586532,0.389547735,0.806837261,0.753089726,1.018691659,1.334431767,0.516181827,0.495206326,0.583989382,0.657401323,0.680805087,0.662562609,0.631194592,0.566853285,1.29854393,1.319949389,1.219650626,1.100709915,26.43847084,48.4011116,64.9992981,73.6831131
id157,C24,Salt,0,167.0539898,163.4304,0.073591728,0.396768179,0.269867081,0.667474469,21.67669173,45.09642792,272.148468,147.7162628,131.8855896,111.2880325,97.82374573,74.39464569,74.16309357,70.45833588,68.52500153,39.29256439,37.99446869,36.17394638,34.66926575,0.834147453,0.727543294,0.704057753,0.671264887,0.643421769,0.488615394,0.430102646,0.364075541,0.298288256,0.897164226,1.135254979,1.477355838,1.801625848,0.53432554,0.598100603,0.678534269,0.731206417,0.67038393,0.60959208,0.542098761,0.4635472,1.271087527,1.190263987,1.056682706,0.914105952,25.67742157,42.18635941,52.2875824,56.42134476
id158,Col0,Salt,0,96.91404238,82.6752,0.110614408,0.405588697,0.389937107,0.784027381,10.82799195,47.28409195,285.9412842,138.5606079,131.402771,136.9034119,119.5044174,73.06136322,75.29772949,82.47499847,80.06591034,40.1988945,39.56480789,40.04144287,38.41345215,0.834578454,0.70917356,0.697706759,0.706350207,0.678005874,0.47013098,0.423967004,0.395437956,0.328965962,1.072027445,1.191085815,1.10172987,1.40002346,0.600799322,0.62851131,0.607114851,0.672638595,0.662787497,0.607423246,0.559762776,0.485418111,1.205555677,1.156131506,1.15166831,1.009485006,24.70604134,41.58454895,56.79177094,62.2240448
id159,Can,Salt,0,58.42583492,24.0896,0.088680799,0.35302945,0.463648834,0.821400325,20.53241233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
id160,Col0,Salt,0,162.2634098,158.4896,0.075643121,0.340623367,0.262756228,0.757427663,18.78226458,45.20735168,269.506958,133.0576019,125.7099686,131.8774567,115.4865189,70.11323547,70.82867432,77.47940826,75.15293884,38.52983856,37.84629059,38.39567566,36.91034317,0.832062602,0.709303796,0.696513295,0.706672907,0.679572284,0.471502423,0.433573723,0.411231637,0.349530756,1.033686519,1.166206956,1.063153744,1.34017241,0.590655625,0.620957315,0.595527947,0.661738694,0.664486527,0.621991932,0.581977248,0.514503896,1.208086252,1.161802411,1.169366479,1.042125821,24.7781105,42.52682114,59.06001663,66.11388397
id1,Col0,Control,1,206.2210197,257.8688,0.076197865,0.380070181,0.280238501,0.58072459,21.55822496,37.28695679,211.4371948,116.0602341,98.37182617,102.9625626,93.31265259,56.95190048,54.41195679,59.69592285,59.03070831,32.50312042,30.90281487,31.35633469,30.44395828,0.823339164,0.717183292,0.682500899,0.691855013,0.67278403,0.506058931,0.442568183,0.417420298,0.367103606,0.842369676,1.176645041,1.084752083,1.275540233,0.535456836,0.626869559,0.604349732,0.651034892,0.705442071,0.647849917,0.603444934,0.545663834,1.234239936,1.140002966,1.142048001,1.051663518,26.59410477,43.40903473,59.94881821,69.43779755
id2,Rsch,Control,1,195.7320039,229.7984,0.075376016,0.350104331,0.210484721,0.714974688,17.91355205,38.29420471,215.4994354,137.6560364,115.0673065,114.055275,100.0078354,63.12090683,61.06297302,64.60881805,63.27985001,34.72756195,33.04352951,32.94005585,31.67567062,0.821583867,0.745304525,0.709932387,0.707259595,0.680735528,0.538782179,0.466107994,0.427062899,0.362156659,0.576268315,0.888363898,0.915756762,1.173229814,0.43132633,0.548831701,0.555163622,0.625369966,0.722787261,0.655843556,0.602315962,0.530116081,1.313897014,1.210932136,1.179907441,1.057421803,28.31375504,45.71792221,61.33366013,68.5020752
id3,Ler,Control,1,133.0618632,201.216,0.142812156,0.536830243,0.241197586,0.719143932,8.666793893,44.13455582,248.0324249,112.986618,105.3222809,114.8222809,100.015564,61.36361313,62.11099625,68.63036346,66.7164917,36.33115387,35.49628067,36.53905106,34.90949631,0.82141602,0.676539719,0.661801815,0.680897892,0.650434613,0.45344162,0.408680826,0.400625527,0.331133336,1.205098152,1.358672023,1.161394358,1.478530526,0.637035728,0.66880244,0.627615333,0.69273597,0.669459164,0.616740227,0.588047981,0.508440077,1.129129529,1.076149106,1.098175645,0.965363562,23.82899094,40.08521271,57.53679657,62.63400269
id4,Col0,Control,1,212.8406331,332.1344,0.092132878,0.375889093,0.323189741,0.707199146,21.73277324,42.9418602,239.3863068,108.4771729,91.03714752,94.32019806,97.36444855,60.39321518,57.75271225,59.680233,62.86938095,35.38821411,33.33789063,33.60354233,33.89688492,0.811814904,0.669816077,0.631675303,0.638428688,0.644298017,0.440219194,0.363441974,0.361205369,0.346501827,1.201133013,1.622825861,1.541875124,1.471916318,0.635201693,0.710889518,0.698194325,0.687592387,0.65302372,0.570197582,0.558026552,0.529527187,1.12343657,0.996980071,1.003013611,0.994028211,23.13413429,35.64798737,51.87537384,65.54096222
id5,Can,Control,1,134.9497015,145.7152,0.100547404,0.44520923,0.181896182,0.441101619,13.67550949,31.38418579,186.6062012,109.4602051,88.57933044,84.58682251,72.63565826,50.92511749,48.74651337,49.98930359,48.35860443,28.03041267,26.41397285,26.04725266,24.79321289,0.831601739,0.742942035,0.700835109,0.691469193,0.658766925,0.532688498,0.447941869,0.408116966,0.333329737,0.710605562,1.112272978,1.207701683,1.563601732,0.486719906,0.610653937,0.633560419,0.70187825,0.717165828,0.639360368,0.5905931,0.506410241,1.305114627,1.179567218,1.130394816,0.985185504,27.99352455,43.93611145,58.61269379,63.04945755
id6,C24,Control,1,193.4437614,243.7376,0.081850802,0.456117658,0.226533032,0.674850009,19.15019431,36.63126755,212.7041931,99.86856842,78.96181488,78.78990173,78.86103058,52.64483643,50.81150436,51.52330399,53.33864212,30.58625412,28.26387215,28.2168045,28.24177551,0.827209592,0.690571129,0.638617933,0.637164772,0.637848437,0.468528509,0.352312207,0.341473132,0.320922732,1.154047608,1.725686789,1.745640993,1.733699083,0.619232059,0.723902225,0.725708663,0.725651264,0.67808944,0.550934613,0.535444498,0.503351212,1.165136576,0.983276188,0.970442414,0.943133533,24.62182999,34.55633163,49.04148102,60.70266724
id7,Te,Control,1,235.212373,312.192,0.070910624,0.398620599,0.230697081,0.613395803,21.07822878,43.77735901,248.1996918,114.8672943,93.52536774,95.99654388,96.07557678,61.56962204,58.22000122,60.35509491,62.78622818,36.22036743,33.73958588,34.04138184,34.14051819,0.823134422,0.68257761,0.636942565,0.64243114,0.643339455,0.460336119,0.373406231,0.367101461,0.343378842,1.174205661,1.670744658,1.60826242,1.589520335,0.625139832,0.716485083,0.706648529,0.708583117,0.67367059,0.58444351,0.569738865,0.533513069,1.14770031,1.008259416,1.010411024,0.98116225,24.19130707,36.62532425,52.72215652,64.95024872
id8,Nd,Control,1,117.7340248,104.9088,0.095108165,0.40091963,0.377166628,0.844515226,13.36163982,40.45454407,235.2367859,130.8217468,111.6642914,111.0992279,96.91562653,63.63101578,62.81016159,65.06417084,63.15133667,35.45536423,33.85990906,33.83459091,32.44418716,0.826292813,0.723793864,0.692572415,0.691292822,0.663307309,0.507741511,0.433416277,0.410199165,0.346941113,0.820310533,1.124043107,1.133185387,1.423335671,0.524503827,0.610118806,0.615521252,0.679864466,0.700625062,0.624632776,0.592552781,0.522459328,1.252713561,1.153173685,1.133446693,1.010740757,26.68252563,42.51137543,58.91173553,65.62404633
id9,Cvi,Control,1,69.52268908,56.8448,0.147790828,0.4138863,0.301220295,0.630080552,10.95969376,39.29545593,225.019577,109.7765121,91.30997467,94.26704407,91.62310791,57.58181763,55.02386475,57.77045441,59.97613525,33.11652756,31.07546806,31.37048912,31.17233658,0.825145483,0.696761847,0.656175792,0.661961973,0.657144845,0.473530263,0.393035024,0.382277995,0.344850451,1.062074184,1.494447827,1.43506515,1.478982329,0.597272038,0.682408035,0.668840349,0.683662474,0.6793648,0.596454799,0.576536715,0.52492255,1.181050539,1.056421041,1.062304735,1.006559253,24.88467789,38.55060577,54.90176773,65.22860718
id10,Co,Control,1,250.4276455,293.0048,0.058711079,0.424260958,0.20475099,0.667195831,27.89087414,40.0743103,241.5756073,107.865181,88.14472961,87.66985321,87.42179871,58.98492432,56.36157227,56.7511673,58.59532928,33.13954926,30.95149994,30.83263588,30.84576225,0.833513737,0.689644217,0.645094275,0.642506003,0.642643988,0.448329598,0.355409652,0.347420365,0.326414526,1.261366367,1.771118283,1.806990385,1.799828053,0.641305447,0.726823747,0.729414999,0.730968475,0.649606705,0.549772918,0.539710104,0.508013785,1.155296445,0.996350884,0.987736404,0.958570838,23.5603466,34.86014557,49.89561081,61.74143982
id11,Can,Salt,1,124.5089282,105.1136,0.085205531,0.486118511,0.247822008,0.484903292,18.0185095,33.8571434,203.535202,118.5521088,94.03450775,86.15390015,71.6604538,55.59999847,51.81118011,51.92173767,49.05838394,30.19420242,28.25518608,27.49098396,25.84186172,0.833012402,0.742929399,0.697826803,0.679479837,0.639193654,0.528181016,0.447522938,0.395648301,0.31578362,0.728711665,1.169620275,1.366098404,1.831855655,0.490940303,0.618825376,0.660385668,0.736549497,0.710908353,0.640737057,0.581917405,0.493719459,1.309147716,1.175229311,1.101528406,0.935930073,27.75665092,43.89501953,56.82197952,59.73060226
id12,Te,Salt,1,205.9720039,220.7104,0.065375688,0.400776311,0.204859482,0.535735514,21.04923737,44.20637131,256.6149292,127.6775589,105.7324371,105.4741287,94.61560822,64.88504791,61.74142075,64.47647095,63.23701096,37.48437119,35.18778992,35.12174225,33.93218994,0.826961935,0.704133511,0.662354887,0.660977304,0.638069451,0.488157511,0.409929633,0.382753789,0.328549534,1.023632526,1.468680024,1.488425612,1.739930868,0.579262674,0.672288001,0.673719645,0.721230328,0.692196667,0.616297305,0.577372491,0.513672709,1.198407769,1.079663873,1.0585109,0.95314157,25.65336037,40.20770264,54.9701004,62.14527893
id13,Cvi,Salt,1,85.74620405,74.432,0.127215417,0.386764217,0.204976303,0.483910458,9.707308684,42.62113953,239.3468781,120.3879852,96.24119568,82.3888855,74.23983765,67.0178833,61.052845,57.32439041,56.02113724,35.93100739,33.27450943,31.5591507,30.31037521,0.821287692,0.699895799,0.651781082,0.616916597,0.592466772,0.441649556,0.361591995,0.303883731,0.247788966,1.001966596,1.513965487,1.907046795,2.21462369,0.560979664,0.669312239,0.738231122,0.776033759,0.627625883,0.548109233,0.488109052,0.415162772,1.168713093,1.007975936,0.888233006,0.760491371,23.20930099,35.46653366,43.64299011,46.86938477
id14,Nd,Salt,1,161.8979265,165.0688,0.079139315,0.347957477,0.251532982,0.606073873,20.09925558,38.46962357,228.5830536,126.9992447,108.2825165,93.29465485,79.35267639,60.72798538,58.63993073,56.09385681,53.73242188,33.81859207,32.2444725,30.78681564,29.13027763,0.831147373,0.732241988,0.69918561,0.667915404,0.632277846,0.519191861,0.454815984,0.39678812,0.323622435,0.807451785,1.13768208,1.470543265,1.887689114,0.515864491,0.604947627,0.677231848,0.742288589,0.708541036,0.649266899,0.592397928,0.510364771,1.275763869,1.181311011,1.077513456,0.936943889,27.28425789,44.61035538,56.98567581,61.21331787
id15,Col0,Salt,1,147.7951848,189.5424,0.109042467,0.400367707,0.426894768,0.875489603,13.40153971,39.7531929,228.3443604,120.1091385,98.86701965,97.96020508,86.82584381,62.00744629,58.41453934,60.21099091,58.69645309,34.31227875,32.28015137,32.07728195,30.78205299,0.825685203,0.713635087,0.672872066,0.669130921,0.642043233,0.482378095,0.407757252,0.379506022,0.320309162,0.906347036,1.31180656,1.358325481,1.660443187,0.555222273,0.655992866,0.659824133,0.712827802,0.675418079,0.604398966,0.564253747,0.496211052,1.220018506,1.091589689,1.05872941,0.940428972,25.34964371,39.99462509,54.50366592,60.5866127
id16,Rsch,Salt,1,174.8986998,223.36,0.091757612,0.372823416,0.409062402,0.800014145,20.79954155,32.6865654,194.6878052,127.1324615,97.25,84.46869659,70.70045471,56.61641693,50.97537231,50.37985229,47.36268616,29.97988129,27.87212563,26.63106537,25.07030106,0.831876338,0.763817787,0.711874604,0.680471301,0.640965044,0.55417788,0.473559916,0.398062646,0.325236708,0.53149122,1.015110135,1.349486113,1.806689858,0.407692462,0.577076375,0.649264574,0.725157797,0.725535393,0.66483897,0.583955169,0.506208062,1.372694135,1.220123172,1.105575323,0.953668833,29.12282181,46.44884109,57.16872406,61.51865387
id17,C24,Salt,1,265.0056772,319.7568,0.057216238,0.423952888,0.150541693,0.343382656,30.28101357,38.18713379,227.5016174,106.5795975,88.06129456,81.58750153,74.91249847,58.14424896,55.67504883,55.44522476,55.22261047,31.97196579,30.05053902,29.23424339,28.34397507,0.831222117,0.697984099,0.656427443,0.638672531,0.618799806,0.451487392,0.366067052,0.31755054,0.261071712,1.146714449,1.609186769,1.825389147,2.074556828,0.612661719,0.699615061,0.729872882,0.761426985,0.64593029,0.556097746,0.495109081,0.420322776,1.17431426,1.023518205,0.932934761,0.810568094,23.72629547,35.90546799,45.60578156,49.38182449
id18,Co,Salt,1,201.8963097,213.4528,0.065804404,0.419121343,0.177059827,0.428527663,23.85656033,39.14959717,234.9495087,107.580574,87.81993103,84.89543915,79.43997955,58.81045532,56.17640686,56.31850052,56.42493439,32.55327988,30.42712402,30.00274277,29.30047035,0.832307279,0.692261159,0.647509694,0.638570487,0.624001503,0.445828348,0.353050888,0.327991962,0.282403976,1.222046494,1.729389071,1.842918873,2.024121046,0.628478169,0.717602909,0.731025398,0.754755497,0.643114984,0.543638825,0.511782825,0.451233864,1.159361362,0.996826053,0.954939306,0.863963425,23.42890358,34.62878418,47.10535431,53.41682434
id19,Ler,Salt,1,157.7190865,258.944,0.130811887,0.545856831,0.275474306,0.718767342,11.2945131,39.10854721,234.3956604,118.000473,114.6052933,117.5942535,100.6831665,57.24914551,58.01453018,62.56367493,58.69765091,33.54359818,33.22992706,33.52002716,31.98560524,0.832444191,0.71476388,0.708922446,0.714941561,0.682843864,0.512265027,0.491430044,0.466871679,0.416433841,0.988197088,1.04881525,0.985417187,1.314159274,0.576481044,0.590251803,0.576859772,0.655584574,0.71669656,0.693121135,0.65312767,0.609730363,1.226312757,1.213553548,1.221037507,1.119521618,26.92024422,48.20162201,67.05089569,78.76863098
id20,Col0,Salt,1,194.0837614,161.3824,0.053837841,0.381667373,0.365862441,0.834099849,27.31995558,35.4341011,207.7928772,108.474144,91.16794586,91.1914978,81.90270996,54.87926102,51.98387146,54.17649841,53.23594666,30.55895615,28.92490768,28.83662796,27.82379913,0.828842461,0.716305137,0.679660797,0.677732527,0.654274166,0.491094321,0.424941093,0.398843259,0.342787355,0.923957765,1.298708677,1.325382471,1.587172627,0.556794882,0.644852459,0.644940674,0.693406105,0.685377121,0.623919129,0.58683902,0.521880686,1.233133435,1.123445392,1.104192615,0.999257386,25.80769348,41.68009186,57.28083038,64.83837128
